scooter, user, initialLoad, finalLoad, sourceX, sourceY, destinationX, destinationY, startTime, endTime
39,54,0,4,4.36466,50.87937,4.36585,50.85907,2018-07-23T22:04:13,2018-07-24T05:51:35
338,543,0,4,4.36,50.86981,4.37117,50.82605,2018-07-23T23:51:18,2018-07-24T05:51:42
524,131,1,4,4.37529,50.85535,4.36988,50.8413,2018-07-23T22:57:13,2018-07-24T05:52:22
452,31,0,4,4.37031,50.83312,4.36823,50.82581,2018-07-23T22:03:12,2018-07-24T05:53:52
57,111,2,4,4.36335,50.86574,4.36646,50.86343,2018-07-23T22:02:39,2018-07-24T05:59:27
99,120,2,4,4.37079,50.84676,4.37713,50.82702,2018-07-23T22:03:26,2018-07-24T06:08:16
283,484,0,4,4.37998,50.87734,4.36674,50.87945,2018-07-23T22:07:15,2018-07-24T06:13:49
536,543,3,4,4.36169,50.86487,4.3711,50.86389,2018-07-23T22:02:01,2018-07-24T06:16:26
179,299,0,4,4.36455,50.8642,4.37377,50.85764,2018-07-23T22:05:21,2018-07-24T06:17:44
134,334,1,4,4.3689,50.83073,4.37041,50.82807,2018-07-23T22:04:20,2018-07-24T06:21:47
332,537,2,4,4.3603,50.86823,4.36384,50.85902,2018-07-23T23:33:14,2018-07-24T06:27:42
445,267,2,4,4.37407,50.86176,4.36417,50.86874,2018-07-23T22:06:33,2018-07-24T06:28:50
29,442,2,4,4.37199,50.87939,4.37504,50.86695,2018-07-23T22:00:15,2018-07-24T06:29:34
411,220,0,4,4.3709,50.87253,4.37889,50.85553,2018-07-23T22:07:00,2018-07-24T06:33:15
298,377,3,4,4.37519,50.85352,4.36802,50.8738,2018-07-23T23:11:22,2018-07-24T06:34:10
65,173,1,4,4.36343,50.82724,4.36406,50.85097,2018-07-23T22:01:15,2018-07-24T06:36:46
144,179,1,4,4.37697,50.87543,4.37437,50.8545,2018-07-23T22:03:29,2018-07-24T06:42:11
326,436,3,4,4.37264,50.87389,4.37553,50.84027,2018-07-23T23:59:48,2018-07-24T06:44:57
254,405,2,4,4.36366,50.84661,4.3621,50.82073,2018-07-23T23:05:41,2018-07-24T06:47:13
505,139,2,4,4.36639,50.82371,4.3676,50.86164,2018-07-23T22:49:04,2018-07-24T06:47:48
1,271,3,4,4.36903,50.82422,4.36463,50.84742,2018-07-23T22:09:46,2018-07-24T06:49:26
453,177,2,4,4.37673,50.83024,4.36783,50.84384,2018-07-23T22:04:24,2018-07-24T06:50:30
569,361,1,4,4.374,50.82509,4.37704,50.86709,2018-07-23T22:47:42,2018-07-24T06:52:42
45,367,3,4,4.36543,50.82647,4.37504,50.82092,2018-07-23T22:08:02,2018-07-24T06:52:58
600,414,2,4,4.37326,50.85425,4.37645,50.84805,2018-07-23T22:07:07,2018-07-24T06:56:51
318,518,3,4,4.37233,50.8608,4.37807,50.86333,2018-07-23T22:07:37,2018-07-24T06:59:38
123,158,2,4,4.37374,50.84469,4.36502,50.82427,2018-07-23T22:00:12,2018-07-24T06:59:54
149,27,2,4,4.36663,50.86884,4.37872,50.85297,2018-07-24T22:01:32,2018-07-25T05:04:46
437,285,2,4,4.36791,50.82752,4.37189,50.87775,2018-07-24T23:19:44,2018-07-25T05:08:35
590,141,2,4,4.37004,50.83824,4.37274,50.84584,2018-07-24T22:05:23,2018-07-25T05:09:04
79,188,3,4,4.36414,50.83234,4.37967,50.83613,2018-07-24T22:00:57,2018-07-25T05:10:21
99,531,1,4,4.37075,50.82806,4.36779,50.84333,2018-07-24T22:11:07,2018-07-25T05:12:25
434,188,1,4,4.37105,50.84615,4.3776,50.83695,2018-07-24T22:04:05,2018-07-25T05:15:13
444,187,0,4,4.36836,50.87011,4.36593,50.82706,2018-07-24T22:07:18,2018-07-25T05:16:24
231,58,1,4,4.37214,50.87528,4.37302,50.85597,2018-07-24T22:03:33,2018-07-25T05:18:42
2,60,0,4,4.37981,50.87573,4.3751,50.82526,2018-07-24T22:07:44,2018-07-25T05:20:01
161,511,2,4,4.37711,50.84849,4.37569,50.83763,2018-07-24T22:02:31,2018-07-25T05:21:34
139,12,1,4,4.37216,50.8696,4.37221,50.86944,2018-07-24T22:00:48,2018-07-25T05:22:10
75,37,1,4,4.37899,50.86175,4.36676,50.82838,2018-07-24T22:00:00,2018-07-25T05:25:47
536,243,1,4,4.36577,50.8319,4.37068,50.87557,2018-07-24T22:02:53,2018-07-25T05:26:29
295,295,3,4,4.36772,50.86098,4.37878,50.86386,2018-07-24T23:39:51,2018-07-25T05:28:00
181,30,2,4,4.37625,50.8413,4.37629,50.84785,2018-07-24T22:03:43,2018-07-25T05:28:23
117,507,1,4,4.36974,50.83698,4.37525,50.8624,2018-07-24T23:20:51,2018-07-25T05:30:39
396,340,3,4,4.37524,50.826,4.37368,50.84774,2018-07-24T23:20:25,2018-07-25T05:31:10
74,8,1,4,4.36244,50.84575,4.3655,50.87059,2018-07-24T23:43:12,2018-07-25T05:37:50
170,201,3,4,4.37624,50.82317,4.36054,50.82691,2018-07-24T23:54:54,2018-07-25T05:39:54
208,52,0,4,4.37538,50.83007,4.37379,50.8562,2018-07-24T22:02:09,2018-07-25T05:43:17
367,421,2,4,4.37158,50.86864,4.36514,50.84127,2018-07-24T22:08:42,2018-07-25T05:46:53
1,126,1,4,4.37872,50.85586,4.36626,50.8246,2018-07-24T22:00:21,2018-07-25T05:51:29
491,85,0,4,4.37774,50.87566,4.37696,50.86413,2018-07-24T22:03:43,2018-07-25T05:54:10
189,478,2,4,4.36344,50.82349,4.36967,50.87585,2018-07-24T22:05:46,2018-07-25T05:54:52
11,300,3,4,4.3622,50.85328,4.36641,50.84311,2018-07-24T22:00:27,2018-07-25T05:55:48
122,198,3,4,4.37743,50.82667,4.37947,50.87753,2018-07-24T22:04:03,2018-07-25T05:55:53
188,150,0,4,4.36586,50.87196,4.37076,50.83106,2018-07-24T23:04:05,2018-07-25T05:57:08
410,306,2,4,4.36144,50.87417,4.37915,50.83948,2018-07-24T23:55:05,2018-07-25T05:58:22
502,229,1,4,4.37507,50.8256,4.37085,50.84034,2018-07-24T22:02:35,2018-07-25T06:00:09
371,51,3,4,4.3775,50.8518,4.37992,50.87699,2018-07-24T23:43:28,2018-07-25T06:00:48
261,410,0,4,4.37088,50.82241,4.36736,50.85236,2018-07-24T22:52:34,2018-07-25T06:01:49
441,86,3,4,4.36818,50.86069,4.37247,50.85522,2018-07-24T22:06:21,2018-07-25T06:02:27
598,225,1,4,4.36361,50.84801,4.37387,50.87369,2018-07-24T22:00:22,2018-07-25T06:02:57
342,257,3,4,4.37301,50.86508,4.36599,50.84713,2018-07-24T22:04:18,2018-07-25T06:07:06
24,405,2,4,4.36313,50.86328,4.3683,50.84801,2018-07-24T22:18:20,2018-07-25T06:07:21
54,207,1,4,4.37783,50.8423,4.37673,50.83846,2018-07-24T22:08:52,2018-07-25T06:12:22
46,108,2,4,4.36261,50.87096,4.36872,50.84709,2018-07-24T23:31:54,2018-07-25T06:13:01
317,213,0,4,4.3715,50.84098,4.36933,50.84742,2018-07-24T22:03:41,2018-07-25T06:15:15
168,22,2,4,4.37362,50.84779,4.36889,50.86246,2018-07-24T22:02:23,2018-07-25T06:16:11
400,6,0,4,4.37199,50.8226,4.36852,50.84347,2018-07-24T22:11:21,2018-07-25T06:32:30
466,96,0,4,4.36205,50.84784,4.3678,50.87601,2018-07-24T22:01:23,2018-07-25T06:33:21
3,67,2,4,4.36199,50.87653,4.3603,50.8273,2018-07-24T22:14:11,2018-07-25T06:36:40
460,543,3,4,4.36328,50.85605,4.37861,50.87859,2018-07-24T22:13:57,2018-07-25T06:39:12
271,227,3,4,4.37335,50.8532,4.37687,50.83275,2018-07-24T22:05:16,2018-07-25T06:39:33
217,542,2,4,4.37301,50.82729,4.37772,50.87565,2018-07-24T22:37:23,2018-07-25T06:41:00
256,487,1,4,4.36048,50.8361,4.37065,50.83421,2018-07-24T22:12:50,2018-07-25T06:41:54
91,499,3,4,4.3733,50.87829,4.36052,50.86469,2018-07-24T22:06:18,2018-07-25T06:41:55
292,129,0,4,4.36944,50.87774,4.37169,50.83456,2018-07-24T23:28:45,2018-07-25T06:42:36
539,84,1,4,4.3688,50.86237,4.37175,50.84564,2018-07-24T22:03:16,2018-07-25T06:43:31
532,389,1,4,4.36321,50.86719,4.37672,50.84809,2018-07-24T23:49:26,2018-07-25T06:45:26
119,249,2,4,4.36234,50.864,4.3699,50.83285,2018-07-24T23:30:31,2018-07-25T06:47:13
548,295,3,4,4.36299,50.84301,4.36626,50.82339,2018-07-24T22:14:04,2018-07-25T06:47:36
224,260,0,4,4.37293,50.84959,4.3604,50.82116,2018-07-24T22:00:20,2018-07-25T06:48:50
166,491,3,4,4.37043,50.84999,4.36991,50.8222,2018-07-24T22:05:43,2018-07-25T06:50:15
209,87,0,4,4.36889,50.86194,4.36214,50.85343,2018-07-24T22:01:40,2018-07-25T06:51:08
446,251,2,4,4.36084,50.84056,4.37321,50.82002,2018-07-24T22:12:44,2018-07-25T06:53:47
309,267,1,4,4.36313,50.8689,4.36572,50.82107,2018-07-24T23:42:09,2018-07-25T06:55:04
425,67,1,4,4.3658,50.87361,4.36911,50.87695,2018-07-24T22:07:09,2018-07-25T06:59:18
527,64,2,4,4.36949,50.85948,4.37542,50.84519,2018-07-25T22:04:45,2018-07-26T05:00:24
145,360,1,4,4.37466,50.86047,4.37415,50.85129,2018-07-25T22:13:07,2018-07-26T05:00:29
511,463,1,4,4.3627,50.82154,4.37639,50.85301,2018-07-25T22:23:37,2018-07-26T05:02:33
48,75,0,4,4.37516,50.84013,4.3637,50.84627,2018-07-25T22:02:40,2018-07-26T05:03:41
99,314,0,4,4.36826,50.86036,4.36194,50.87613,2018-07-25T22:07:28,2018-07-26T05:05:38
269,7,2,4,4.36784,50.8217,4.36932,50.84478,2018-07-25T22:41:18,2018-07-26T05:11:14
205,223,1,4,4.37917,50.83453,4.36058,50.86665,2018-07-25T22:09:47,2018-07-26T05:11:41
166,161,2,4,4.37315,50.84914,4.37304,50.85312,2018-07-25T22:02:08,2018-07-26T05:14:03
561,145,0,4,4.37005,50.86837,4.36883,50.85673,2018-07-25T22:00:30,2018-07-26T05:17:04
425,453,2,4,4.37646,50.83821,4.36742,50.8621,2018-07-25T23:43:44,2018-07-26T05:17:44
530,50,1,4,4.37697,50.8583,4.37564,50.82258,2018-07-25T22:03:31,2018-07-26T05:21:02
429,170,1,4,4.36051,50.87299,4.37195,50.87918,2018-07-25T22:01:14,2018-07-26T05:24:08
312,318,1,4,4.36766,50.8564,4.36759,50.87272,2018-07-25T23:08:08,2018-07-26T05:27:44
60,56,0,4,4.36709,50.86165,4.36919,50.86407,2018-07-25T22:00:33,2018-07-26T05:32:12
600,170,3,4,4.3713,50.83386,4.36405,50.87749,2018-07-25T22:02:17,2018-07-26T05:35:30
353,160,1,4,4.3709,50.82286,4.36373,50.8494,2018-07-25T22:00:56,2018-07-26T05:37:51
333,136,2,4,4.36954,50.85209,4.37053,50.84323,2018-07-25T22:04:22,2018-07-26T05:42:13
461,217,0,4,4.37114,50.83525,4.3786,50.87183,2018-07-25T22:11:54,2018-07-26T05:42:44
123,134,0,4,4.3713,50.8742,4.37969,50.8385,2018-07-25T22:03:38,2018-07-26T05:46:45
245,365,2,4,4.37434,50.83391,4.37518,50.8625,2018-07-25T22:05:41,2018-07-26T05:48:43
479,102,2,4,4.37382,50.83973,4.37029,50.85785,2018-07-25T22:02:37,2018-07-26T05:53:49
280,278,0,4,4.3703,50.84377,4.3611,50.85958,2018-07-25T22:01:45,2018-07-26T05:54:39
93,112,0,4,4.37866,50.82928,4.36666,50.87901,2018-07-25T22:06:45,2018-07-26T06:01:05
82,158,1,4,4.37998,50.85703,4.37784,50.86176,2018-07-25T22:13:24,2018-07-26T06:02:04
180,169,2,4,4.36397,50.83604,4.36761,50.85276,2018-07-25T22:02:25,2018-07-26T06:07:38
13,174,2,4,4.3786,50.8606,4.37251,50.87929,2018-07-25T22:01:48,2018-07-26T06:07:45
253,128,3,4,4.3757,50.82705,4.37733,50.85292,2018-07-25T23:52:27,2018-07-26T06:08:44
130,73,1,4,4.37538,50.85768,4.37804,50.86679,2018-07-25T23:03:31,2018-07-26T06:12:30
588,448,1,4,4.37355,50.87289,4.36838,50.83362,2018-07-25T23:31:47,2018-07-26T06:13:22
262,526,0,4,4.36823,50.85416,4.36558,50.87868,2018-07-25T22:06:19,2018-07-26T06:18:17
489,30,2,4,4.36513,50.86496,4.37845,50.82307,2018-07-25T22:00:07,2018-07-26T06:20:14
454,71,2,4,4.37351,50.86941,4.37362,50.83283,2018-07-25T22:00:50,2018-07-26T06:21:34
426,161,2,4,4.37364,50.87312,4.36617,50.8432,2018-07-25T22:07:06,2018-07-26T06:23:48
61,204,0,4,4.36261,50.8444,4.37969,50.84068,2018-07-25T23:20:30,2018-07-26T06:24:31
452,22,0,4,4.36535,50.82677,4.36653,50.83458,2018-07-25T22:01:22,2018-07-26T06:26:26
112,449,0,4,4.36326,50.82028,4.36993,50.83442,2018-07-25T22:02:55,2018-07-26T06:27:09
229,472,2,4,4.37837,50.84261,4.36044,50.87523,2018-07-25T22:00:51,2018-07-26T06:29:24
462,366,1,4,4.36745,50.85666,4.37788,50.84887,2018-07-25T22:05:25,2018-07-26T06:33:15
583,249,2,4,4.37337,50.84088,4.37779,50.87137,2018-07-25T22:09:02,2018-07-26T06:35:50
154,347,0,4,4.36354,50.86301,4.37686,50.83505,2018-07-25T22:01:52,2018-07-26T06:37:19
218,534,0,4,4.36603,50.85806,4.37876,50.86454,2018-07-25T23:30:15,2018-07-26T06:38:25
249,167,1,4,4.36181,50.87447,4.37488,50.86756,2018-07-25T22:57:29,2018-07-26T06:38:27
95,266,3,4,4.37601,50.85837,4.37903,50.8374,2018-07-25T23:42:39,2018-07-26T06:40:38
27,149,3,4,4.36186,50.84503,4.36453,50.82054,2018-07-25T22:00:03,2018-07-26T06:42:52
335,445,3,4,4.36549,50.86745,4.37433,50.86004,2018-07-25T22:02:23,2018-07-26T06:43:41
197,528,1,4,4.37064,50.8501,4.3702,50.84662,2018-07-25T22:06:30,2018-07-26T06:44:47
347,17,2,4,4.37986,50.83831,4.36408,50.82995,2018-07-25T22:02:36,2018-07-26T06:45:18
122,234,2,4,4.3641,50.83955,4.36592,50.87542,2018-07-25T22:07:21,2018-07-26T06:48:12
525,425,3,4,4.379,50.87708,4.3785,50.83008,2018-07-25T22:09:47,2018-07-26T06:51:14
149,251,2,4,4.37318,50.84335,4.36189,50.82347,2018-07-25T22:08:14,2018-07-26T06:52:45
396,27,1,4,4.37051,50.83248,4.37759,50.86504,2018-07-25T22:00:50,2018-07-26T06:54:05
414,8,3,4,4.36444,50.83986,4.37981,50.83593,2018-07-25T22:16:02,2018-07-26T06:56:49
67,381,1,4,4.37699,50.83859,4.37679,50.84456,2018-07-25T23:43:35,2018-07-26T06:57:28
273,325,3,4,4.37859,50.85787,4.37782,50.86599,2018-07-26T22:03:31,2018-07-27T05:00:51
385,461,3,4,4.37337,50.86536,4.3694,50.82913,2018-07-26T22:02:36,2018-07-27T05:03:03
67,247,0,4,4.3744,50.83606,4.36196,50.85117,2018-07-26T22:05:11,2018-07-27T05:03:10
129,523,0,4,4.36843,50.85302,4.36635,50.87246,2018-07-26T22:04:34,2018-07-27T05:05:22
314,342,2,4,4.37908,50.83275,4.37086,50.84726,2018-07-26T23:33:25,2018-07-27T05:05:35
501,197,3,4,4.37903,50.86916,4.36777,50.83888,2018-07-26T22:03:50,2018-07-27T05:05:53
517,272,2,4,4.37758,50.85889,4.37956,50.83009,2018-07-26T22:01:28,2018-07-27T05:06:12
335,279,0,4,4.37917,50.82655,4.3662,50.83062,2018-07-26T23:30:20,2018-07-27T05:06:41
154,365,1,4,4.37219,50.85876,4.37448,50.83831,2018-07-26T22:03:49,2018-07-27T05:09:29
493,133,3,4,4.37492,50.84658,4.36126,50.82855,2018-07-26T22:11:39,2018-07-27T05:09:36
445,428,0,4,4.36456,50.83732,4.36468,50.84042,2018-07-26T22:00:47,2018-07-27T05:10:11
563,389,1,4,4.37207,50.82154,4.37196,50.84732,2018-07-26T23:00:12,2018-07-27T05:11:45
246,118,3,4,4.37133,50.83042,4.36776,50.8757,2018-07-26T22:01:12,2018-07-27T05:17:17
568,48,3,4,4.36473,50.83656,4.36168,50.87983,2018-07-26T22:02:47,2018-07-27T05:17:57
505,133,0,4,4.36741,50.87556,4.37659,50.85165,2018-07-26T22:00:15,2018-07-27T05:18:02
562,292,2,4,4.36732,50.83148,4.37237,50.86416,2018-07-26T22:04:48,2018-07-27T05:18:40
424,190,3,4,4.36998,50.86058,4.37009,50.87829,2018-07-26T22:00:39,2018-07-27T05:25:13
225,328,0,4,4.36028,50.82988,4.36117,50.86208,2018-07-26T22:01:45,2018-07-27T05:25:16
566,40,3,4,4.37236,50.84003,4.36727,50.82612,2018-07-26T22:00:22,2018-07-27T05:25:21
16,284,2,4,4.37378,50.86767,4.37658,50.87369,2018-07-26T22:09:11,2018-07-27T05:27:17
145,48,2,4,4.37797,50.8344,4.37917,50.86497,2018-07-26T22:03:55,2018-07-27T05:28:55
297,495,3,4,4.36181,50.84389,4.37148,50.86616,2018-07-26T22:03:20,2018-07-27T05:29:17
32,77,3,4,4.36923,50.86907,4.36091,50.83427,2018-07-26T22:39:10,2018-07-27T05:29:56
177,408,1,4,4.37771,50.82307,4.37615,50.8295,2018-07-26T22:04:36,2018-07-27T05:33:38
22,362,0,4,4.36618,50.8775,4.37301,50.84088,2018-07-26T22:02:23,2018-07-27T05:34:02
125,311,2,4,4.37724,50.83281,4.37985,50.83967,2018-07-26T22:03:37,2018-07-27T05:37:05
486,201,2,4,4.37677,50.87937,4.37023,50.82351,2018-07-26T22:07:11,2018-07-27T05:38:30
112,159,3,4,4.36993,50.83442,4.37566,50.85402,2018-07-26T22:03:42,2018-07-27T05:39:45
25,392,3,4,4.36111,50.85339,4.36244,50.82411,2018-07-26T22:56:09,2018-07-27T05:40:02
449,344,0,4,4.36916,50.8201,4.36009,50.87543,2018-07-26T22:03:01,2018-07-27T05:40:25
384,380,0,4,4.37625,50.8787,4.37755,50.86087,2018-07-26T22:08:13,2018-07-27T05:41:55
70,289,3,4,4.36609,50.83952,4.37395,50.87782,2018-07-26T23:47:27,2018-07-27T05:43:00
352,473,2,4,4.37145,50.86287,4.3766,50.83675,2018-07-26T22:00:27,2018-07-27T05:44:10
181,267,3,4,4.37232,50.85475,4.37853,50.84655,2018-07-26T23:04:42,2018-07-27T05:45:39
346,489,2,4,4.36694,50.86417,4.36248,50.82838,2018-07-26T23:58:49,2018-07-27T05:55:58
401,371,1,4,4.37563,50.86225,4.37926,50.82571,2018-07-26T22:01:33,2018-07-27T05:56:16
499,480,0,4,4.37475,50.87136,4.37168,50.87509,2018-07-26T23:46:34,2018-07-27T05:56:44
139,505,1,4,4.36574,50.8546,4.37696,50.87396,2018-07-26T22:10:08,2018-07-27T05:56:48
558,188,1,4,4.36823,50.82352,4.37912,50.87924,2018-07-26T23:05:29,2018-07-27T05:57:16
541,14,3,4,4.36713,50.8651,4.36839,50.8643,2018-07-26T22:04:44,2018-07-27T05:58:20
187,206,3,4,4.36025,50.82673,4.37185,50.8488,2018-07-26T22:01:36,2018-07-27T05:59:27
87,292,2,4,4.37971,50.85565,4.37112,50.85534,2018-07-26T22:08:55,2018-07-27T06:00:17
134,380,1,4,4.3722,50.83186,4.3788,50.87397,2018-07-26T22:00:34,2018-07-27T06:01:29
338,472,1,4,4.36936,50.87169,4.37226,50.85198,2018-07-26T22:01:12,2018-07-27T06:02:09
228,19,3,4,4.37026,50.87431,4.36138,50.87028,2018-07-26T23:27:20,2018-07-27T06:06:22
479,452,2,4,4.37029,50.85785,4.36291,50.82419,2018-07-26T22:05:10,2018-07-27T06:07:48
383,274,1,4,4.36766,50.86932,4.37531,50.87219,2018-07-26T22:05:21,2018-07-27T06:08:46
350,80,1,4,4.3604,50.85636,4.37798,50.8422,2018-07-26T22:00:32,2018-07-27T06:10:23
441,410,2,4,4.37478,50.82248,4.37165,50.85802,2018-07-26T22:13:19,2018-07-27T06:10:53
573,287,2,4,4.37736,50.86041,4.36518,50.85856,2018-07-26T22:03:50,2018-07-27T06:13:15
301,83,3,4,4.36034,50.83373,4.37412,50.83896,2018-07-26T23:32:45,2018-07-27T06:14:02
45,76,0,4,4.37985,50.83971,4.3647,50.85787,2018-07-26T22:00:31,2018-07-27T06:14:08
170,319,2,4,4.36054,50.82691,4.36075,50.85437,2018-07-26T22:00:58,2018-07-27T06:15:24
236,273,0,4,4.36419,50.86248,4.36286,50.85643,2018-07-26T22:03:29,2018-07-27T06:15:25
422,369,3,4,4.36725,50.83607,4.36258,50.8785,2018-07-26T22:02:02,2018-07-27T06:16:59
524,281,3,4,4.3678,50.85464,4.37623,50.86089,2018-07-26T23:37:12,2018-07-27T06:17:59
326,466,3,4,4.37035,50.83507,4.3672,50.85395,2018-07-26T22:06:09,2018-07-27T06:20:59
175,30,3,4,4.37057,50.83758,4.36363,50.86055,2018-07-26T22:10:07,2018-07-27T06:22:42
529,18,0,4,4.36608,50.87843,4.37673,50.87727,2018-07-26T22:51:08,2018-07-27T06:30:00
543,416,2,4,4.37434,50.85288,4.36913,50.8743,2018-07-26T22:03:40,2018-07-27T06:37:21
286,36,0,4,4.37262,50.8444,4.37116,50.87262,2018-07-26T22:07:51,2018-07-27T06:40:12
266,382,0,4,4.37544,50.85637,4.3669,50.8558,2018-07-26T23:29:36,2018-07-27T06:40:41
534,132,2,4,4.36173,50.87713,4.3716,50.86772,2018-07-26T22:09:57,2018-07-27T06:43:32
227,301,1,4,4.37968,50.83895,4.37451,50.8442,2018-07-26T22:04:10,2018-07-27T06:46:09
331,190,2,4,4.37356,50.827,4.37703,50.87702,2018-07-26T22:11:08,2018-07-27T06:47:13
216,530,2,4,4.37361,50.83286,4.36553,50.8398,2018-07-26T22:02:00,2018-07-27T06:53:38
572,36,1,4,4.37126,50.87107,4.36923,50.8473,2018-07-26T23:14:08,2018-07-27T06:54:43
283,317,2,4,4.37499,50.85083,4.37283,50.87374,2018-07-27T22:13:16,2018-07-28T05:02:53
422,280,1,4,4.36081,50.82504,4.37929,50.84669,2018-07-27T22:01:35,2018-07-28T05:03:07
396,57,0,4,4.37026,50.84252,4.37763,50.86326,2018-07-27T22:01:01,2018-07-28T05:08:50
589,434,2,4,4.37244,50.83539,4.37406,50.84909,2018-07-27T22:04:09,2018-07-28T05:13:24
112,270,1,4,4.37566,50.85402,4.37662,50.83683,2018-07-27T22:01:12,2018-07-28T05:15:58
291,281,3,4,4.37502,50.83278,4.3619,50.87097,2018-07-27T22:06:55,2018-07-28T05:17:56
382,89,2,4,4.3628,50.82718,4.3642,50.8314,2018-07-27T22:03:12,2018-07-28T05:18:03
2,190,2,4,4.37522,50.86001,4.37145,50.84346,2018-07-27T22:07:58,2018-07-28T05:19:41
451,64,1,4,4.36919,50.86806,4.364,50.8277,2018-07-27T22:02:23,2018-07-28T05:22:54
346,534,0,4,4.36248,50.82838,4.37582,50.86034,2018-07-27T22:08:57,2018-07-28T05:23:16
147,535,1,4,4.3719,50.86016,4.37434,50.82736,2018-07-27T22:01:28,2018-07-28T05:23:42
414,67,0,4,4.37981,50.83593,4.3656,50.83751,2018-07-27T22:04:19,2018-07-28T05:34:47
200,427,3,4,4.36747,50.8613,4.37683,50.82045,2018-07-27T22:10:09,2018-07-28T05:35:46
227,468,3,4,4.37043,50.84259,4.36708,50.83463,2018-07-27T22:01:36,2018-07-28T05:35:57
502,321,3,4,4.37667,50.82616,4.36764,50.84362,2018-07-27T22:16:12,2018-07-28T05:37:23
127,62,1,4,4.36905,50.86373,4.37045,50.8795,2018-07-27T22:03:42,2018-07-28T05:40:49
410,316,1,4,4.37933,50.82327,4.37269,50.8792,2018-07-27T22:02:08,2018-07-28T05:41:01
457,2,0,4,4.36977,50.86412,4.37107,50.82961,2018-07-27T22:02:13,2018-07-28T05:44:46
170,124,2,4,4.36075,50.85437,4.36818,50.86035,2018-07-27T22:08:24,2018-07-28T05:46:20
232,127,1,4,4.36887,50.83832,4.37572,50.83601,2018-07-27T22:09:41,2018-07-28T05:47:39
135,14,1,4,4.37317,50.85351,4.36525,50.86085,2018-07-27T23:54:02,2018-07-28T05:55:42
318,481,3,4,4.36296,50.86568,4.37927,50.85729,2018-07-27T22:04:27,2018-07-28T05:56:01
171,479,0,4,4.3744,50.84628,4.36636,50.85986,2018-07-27T23:33:19,2018-07-28T05:57:37
63,304,2,4,4.36916,50.87134,4.36271,50.83088,2018-07-27T23:52:42,2018-07-28T06:00:08
237,294,3,4,4.36404,50.82077,4.37272,50.8454,2018-07-27T22:01:13,2018-07-28T06:04:28
336,425,2,4,4.36538,50.83248,4.37356,50.82107,2018-07-27T23:10:49,2018-07-28T06:05:07
552,535,2,4,4.36202,50.85275,4.36714,50.87669,2018-07-27T22:10:15,2018-07-28T06:06:02
359,99,3,4,4.37336,50.85345,4.37318,50.83273,2018-07-27T22:10:33,2018-07-28T06:11:03
128,159,0,4,4.37097,50.8485,4.37324,50.82122,2018-07-27T22:02:02,2018-07-28T06:12:59
300,412,1,4,4.36417,50.84309,4.37923,50.86277,2018-07-27T22:01:53,2018-07-28T06:14:03
332,338,0,4,4.3757,50.86771,4.36625,50.84726,2018-07-27T22:02:39,2018-07-28T06:14:28
50,134,1,4,4.3775,50.82239,4.36979,50.8672,2018-07-27T22:03:04,2018-07-28T06:15:34
189,249,3,4,4.36614,50.86747,4.37228,50.83828,2018-07-27T22:04:41,2018-07-28T06:17:23
349,179,0,4,4.37499,50.84144,4.37123,50.83967,2018-07-27T23:43:02,2018-07-28T06:22:45
23,326,1,4,4.37783,50.84019,4.37218,50.87787,2018-07-27T22:41:15,2018-07-28T06:24:19
494,144,2,4,4.36614,50.86903,4.37454,50.83998,2018-07-27T23:10:25,2018-07-28T06:25:23
278,366,1,4,4.37109,50.85302,4.36649,50.86737,2018-07-27T22:01:11,2018-07-28T06:25:26
576,508,2,4,4.36412,50.87799,4.36986,50.83836,2018-07-27T22:36:50,2018-07-28T06:31:52
38,286,3,4,4.37435,50.83322,4.36494,50.84839,2018-07-27T22:07:55,2018-07-28T06:32:21
126,465,3,4,4.37118,50.83317,4.36187,50.83009,2018-07-27T22:03:48,2018-07-28T06:37:49
407,410,2,4,4.36654,50.87636,4.36067,50.87712,2018-07-27T22:00:44,2018-07-28T06:45:21
464,459,0,4,4.37155,50.87581,4.36669,50.84818,2018-07-27T23:13:46,2018-07-28T06:45:44
358,103,2,4,4.36616,50.83486,4.37921,50.83668,2018-07-27T22:43:59,2018-07-28T06:45:51
549,451,2,4,4.36894,50.82077,4.36453,50.84941,2018-07-27T22:05:20,2018-07-28T06:49:09
542,103,1,4,4.37927,50.87539,4.36372,50.85264,2018-07-27T22:06:30,2018-07-28T06:56:03
228,140,2,4,4.36158,50.84973,4.36648,50.87494,2018-07-27T23:22:03,2018-07-28T06:59:09
230,277,0,4,4.37531,50.84035,4.36674,50.846,2018-07-28T22:03:13,2018-07-29T05:00:35
28,203,3,4,4.3656,50.8368,4.36102,50.82956,2018-07-28T22:01:00,2018-07-29T05:10:50
525,397,0,4,4.37385,50.84251,4.3743,50.86703,2018-07-28T22:04:10,2018-07-29T05:11:48
23,155,3,4,4.37072,50.84854,4.37557,50.83272,2018-07-28T22:03:05,2018-07-29T05:12:32
272,91,3,4,4.36272,50.86204,4.37642,50.87288,2018-07-28T22:03:50,2018-07-29T05:12:44
228,114,3,4,4.3636,50.8696,4.36893,50.84851,2018-07-28T22:00:11,2018-07-29T05:17:55
171,104,1,4,4.36472,50.84308,4.37072,50.85425,2018-07-28T22:06:24,2018-07-29T05:19:05
